time,1,2,3,4,5
19920,11.49346685,9.886348551,10.86481122,34.23455516,38.72273374
20160,6.697800594,5.228745949,6.414337999,28.46296016,34.19374529
20400,8.524788309,6.603162239,7.70377814,32.48399137,38.7590754
20640,11.63449805,10.07445392,10.8473159,34.48542316,39.34503403
20880,7.169044687,5.710514461,6.8758333,29.13696333,34.72808611
21120,8.149249604,6.252164518,7.359045156,31.87286302,38.08948716
21360,11.22044799,9.70516239,10.3640039,34.10293591,39.23847398
21600,7.222853815,5.77758641,6.873740241,29.22383949,34.78533112
21840,7.675475489,5.740031705,6.897632438,31.2363668,37.48703614
22080,11.44045818,9.969871496,10.37857938,34.4678773,39.76248475
22320,7.828096644,6.383768779,7.482929567,29.94152167,35.36507874
22560,7.239165832,5.336701947,6.49815718,30.4633645,36.71544475
22800,10.88715072,9.418859149,9.813624313,34.08105759,39.60559612
23040,8.162211721,6.707408663,7.759507616,30.40373097,35.79530824
23280,7.034986472,5.173481972,6.306625672,30.04932047,36.30402665
23520,10.70742018,9.214127149,9.628091482,34.07243149,39.72251865
23760,8.724308609,7.253388413,8.295930156,31.05700923,36.34051426
24000,6.688693385,4.875313292,6.007844539,29.34643213,35.51265087
24240,9.891169691,8.351313469,8.914027561,33.44857673,39.3045571
24480,9.311209382,7.816372205,8.796905011,31.82010679,37.08291555
24720,6.829571773,5.096782267,6.217862885,29.45331471,35.52870542
24960,9.6803935,8.122342359,8.747716226,33.29755735,39.19162389
25200,9.735237181,8.22244951,9.18961461,32.31895815,37.51614514
25440,6.602308451,4.983091554,6.09341292,28.86940819,34.84452214
25680,8.709869155,6.976220319,7.869651878,32.40928651,38.50285127
25920,10.47165506,8.929711009,9.822629212,33.29389351,38.45356867
26160,7.141924192,5.602000475,6.697576816,29.53815499,35.36621392
26400,8.599459734,6.887233131,7.791904941,32.23473595,38.33046758
26640,10.65639693,9.114686882,9.971666878,33.52406664,38.70466183
26880,7.063143951,5.595727726,6.658439936,29.16570723,34.82473774
27120,7.56660177,5.670715824,6.788679463,30.99156394,37.21118978
27360,10.99309833,9.520226445,9.96629232,34.05931475,39.47209038
27600,7.985865425,6.517605166,7.586619045,30.31028582,35.80844378
27840,7.590265262,5.762377231,6.845785326,30.91040727,37.12734936
28080,10.94838028,9.470111458,9.932726488,34.04350596,39.50150588
28320,7.921337108,6.485944493,7.528938896,30.07552319,35.4695144
28560,6.653323432,4.763914152,5.925097564,29.48078875,35.7722805
28800,10.53291443,9.002326034,9.440232557,34.08732486,39.86421222
29040,9.126718423,7.641592883,8.680019295,31.50003078,36.7211206
29280,6.934777604,5.139380922,6.279934661,29.73376513,35.9021764
29520,10.44222132,8.92306708,9.39615824,33.97279083,39.75666295
29760,9.023212431,7.561462136,8.575043132,31.29314132,36.45857196
30000,6.23321998,4.478383303,5.623628726,28.41024421,34.59543337
30240,9.714810454,7.993915638,8.732319666,33.69116942,39.68996359
30480,10.54717021,8.998406428,9.987815706,33.06886207,37.96747259
30720,6.780159488,5.152166313,6.354745145,29.1155017,35.10382744
30960,9.580609915,7.906606855,8.660045057,33.44509963,39.47692458
31200,10.21522301,8.700995475,9.654166441,32.66600582,37.64393287
31440,6.276284244,4.737152896,5.850049297,28.05591426,33.98114413
31680,8.732625404,6.795299512,7.869428809,32.84845088,39.08876125
31920,11.85315365,10.2493142,11.11240253,34.76380476,39.40034925
32160,7.177271782,5.701487481,6.921211388,29.18802861,34.83998146
32400,8.734331934,6.882227163,7.928456869,32.67923973,38.8879983
32640,11.45464274,9.892119419,10.74288175,34.240312,39.00772632
32880,6.747895226,5.33137549,6.459314562,28.38509604,33.96930593
33120,7.80094715,5.764222492,7.001677878,31.66731298,38.02170129
33360,12.28739561,10.82514522,11.14965376,35.27633456,40.14725879
33600,7.773297799,6.344082379,7.547515388,29.69219302,35.05517729
33840,7.883665626,5.931583253,7.138913254,31.60471352,37.91077895
34080,12.08985957,10.60762638,11.00642683,35.10092278,39.95702049
34320,7.540619538,6.176747866,7.316989383,29.17448053,34.47056465
34560,7.037848079,5.026336871,6.300593295,30.38862303,36.82652926
34800,12.00418282,10.56141898,10.7116572,35.27471099,40.53242203
35040,8.618287404,7.232302985,8.33994657,30.45674132,35.52529991
35280,7.183186992,5.262039704,6.497559164,30.40909894,36.7631219
35520,11.40793959,9.955283228,10.25792995,34.62912437,40.10859814
35760,8.02628172,6.616337153,7.692254451,29.94840988,35.19334371
36000,6.549081217,4.6152515,5.832201816,29.39354496,35.80552477
36240,11.37223655,9.828548207,10.1110124,35.02442958,40.57720936
36480,9.291131384,7.859352261,8.9331641,31.26595874,36.20818585
36720,6.827415,4.977233991,6.201457764,29.62556209,35.89520322
36960,11.01989555,9.49026889,9.869895325,34.60321092,40.18788977
37200,9.082990959,7.667623832,8.692220737,31.03441762,36.00596339
37440,6.404580878,4.572266566,5.776840643,28.83449544,35.10934112
37680,10.59909388,8.962989688,9.481993592,34.50322241,40.26145691
37920,10.31856242,8.819369521,9.850996569,32.59854077,37.29188417
38160,6.711962473,4.977635029,6.235432715,29.16411881,35.28042748
38400,10.04529734,8.453830749,9.057190897,33.77207563,39.67875784
38640,9.417819086,7.939853261,8.929397543,31.74358795,36.85961136
38880,6.402293169,4.673143811,5.834945575,28.67066984,34.80446685
39120,9.677349444,7.997566032,8.715812502,33.55431914,39.53744537
39360,10.12992167,8.605170913,9.582517378,32.64073462,37.7077943
39600,6.717977671,5.07516361,6.244731877,29.07561468,35.07593468
39840,9.302171734,7.644604739,8.412072149,33.0465297,39.0405976
40080,9.930514377,8.420270173,9.351223918,32.49343914,37.61931589
40320,6.596446607,4.97711629,6.103705739,28.84169936,34.83479211
40560,8.99481676,7.258474566,8.130377734,32.81717898,38.90064734
40800,10.52645538,8.983262113,9.90678727,33.24717973,38.31410491
41040,6.948814234,5.394437283,6.523107772,29.26398575,35.13123369
41280,8.622131406,6.901830558,7.80757678,32.27053218,38.35236014
41520,10.25465603,8.726809147,9.607509261,33.05599652,38.2301834
41760,6.952954273,5.409446066,6.493586623,29.27252471,35.13626087
42000,8.465479885,6.72154136,7.659539132,32.0931768,38.2083557
42240,10.61352653,9.073425264,9.906135621,33.50693894,38.72844202
42480,7.306760939,5.802536095,6.878875592,29.67079438,35.40205286
42720,8.051755719,6.299105479,7.27578792,31.49640795,37.57752542
42960,10.27181266,8.749216853,9.489982338,33.21643144,38.57300479
43200,7.434728528,5.932100138,6.963537692,29.888939,35.6206542
43440,8.033964016,6.304516388,7.264658162,31.4448813,37.51914523
43680,10.48843591,8.967654921,9.648695062,33.4868204,38.89367415
43920,7.771539207,6.285307664,7.31392336,30.25459002,35.88012167
44160,7.557141216,5.798388357,6.810791848,30.74576731,36.848584
44400,9.969527408,8.475402253,9.095025905,33.05408074,38.61876837
44640,8.038784852,6.541160387,7.525787442,30.66007533,36.28326925
44880,7.682321845,5.976995427,6.941581931,30.84935229,36.92074839
45120,10.09872227,8.589987226,9.211520062,33.21074125,38.79447649
45360,8.328262289,6.832932098,7.817083349,30.95707126,36.50024892
45600,7.186197388,5.443708536,6.451549835,30.07949241,36.17169824
45840,9.409841292,7.93553737,8.555240231,32.64829665,38.38998293
46080,8.761495244,7.260907245,8.189011862,31.52579045,37.06053648
46320,7.467395655,5.7913239,6.749229335,30.41533985,36.43181437
46560,9.51154643,8.02790471,8.663799274,32.75464543,38.50431078
46800,8.975301993,7.471455528,8.400917236,31.74067987,37.2180008
47040,7.019730209,5.353526885,6.375427511,29.71139981,35.69752144
47280,8.714084793,7.170318882,7.916947418,32.08057342,37.97386197
47520,9.589077437,8.060525029,8.957847008,32.50141493,37.90899511
47760,7.501026512,5.919726072,6.915696344,30.30543568,36.19699632
48000,8.80982608,7.290518425,8.031192367,32.16277,38.0473237
48240,9.696494224,8.162865032,9.067054853,32.61109068,37.99332203
48480,7.181265942,5.643821876,6.641567317,29.67725205,35.49237997
48720,7.935051965,6.219261778,7.159929274,31.25407451,37.28740835
48960,10.20148131,8.680447487,9.361097366,33.21505173,38.69346256
49200,7.955416564,6.445380794,7.45026171,30.59663369,36.26137668
49440,8.031035565,6.367766085,7.28444018,31.32516898,37.36216742
49680,10.24100118,8.717785935,9.416265845,33.24852062,38.71112257
49920,7.699353436,6.227528251,7.220063191,30.1046501,35.69411593
50160,7.119126338,5.278535831,6.370204356,30.15473626,36.35186596
50400,10.24029226,8.74576279,9.24802377,33.53395308,39.21069475
50640,8.72892354,7.231742433,8.24247979,31.28888576,36.71479608
50880,7.321559241,5.563430967,6.601813435,30.31018622,36.45273394
51120,10.24892473,8.759872428,9.276979651,33.51908754,39.18238036
51360,8.50297786,7.036124691,8.029037608,30.90184635,36.26916071
51600,6.532120616,4.715891131,5.830082179,29.07739571,35.26323776
51840,9.796377427,8.204790706,8.818101861,33.47429758,39.38990568
52080,9.738843312,8.220848958,9.202199542,32.28085802,37.46790041
52320,6.923799968,5.217455404,6.363070869,29.53960574,35.58968027
52560,9.782460008,8.214688036,8.836279675,33.4198709,39.3187143
52800,9.534626622,8.040426491,9.00496599,31.98591554,37.14064707
53040,6.304457203,4.652816546,5.771419573,28.3591716,34.41169797
53280,9.06264712,7.258288111,8.165494612,33.01265217,39.17454768
53520,10.82215406,9.265074001,10.19291982,33.49050987,38.46774208
53760,6.89855985,5.346721221,6.507782404,29.1151121,34.98333723
54000,9.072698844,7.316696253,8.210834731,32.94267084,39.06443618
54240,10.65975356,9.119612887,10.03187246,33.28393531,38.25193002
54480,6.470917317,4.994107368,6.088964624,28.18810986,33.96881943
54720,8.261618264,6.270574952,7.428301203,32.24195671,38.58961071
54960,11.90079164,10.3618918,10.99201415,34.79089214,39.66834022
55200,7.302538497,5.853994957,7.032779501,29.22246711,34.75370852
55440,8.26993424,6.332608776,7.480921939,32.12929526,38.43620057
55680,11.64091728,10.1142109,10.77866119,34.48133164,39.45109136
55920,6.998928936,5.599820411,6.712527712,28.64257961,34.10471552
56160,7.396533887,5.328390585,6.609625623,31.08058729,37.49887434
56400,12.40011971,10.96454135,11.11753883,35.51204556,40.55387675
56640,8.053582622,6.642898647,7.833581495,29.85556019,35.06928583
56880,7.428960933,5.431048344,6.706651485,30.95681128,37.36281609
57120,12.36069026,10.89934225,11.10897675,35.57648316,40.62320321
57360,8.106444512,6.738386518,7.907486411,29.67333849,34.74673533
57600,6.643315732,4.635376131,5.938405338,29.64143312,36.15061651
57840,11.83334756,10.33707434,10.49647745,35.30228024,40.8238413
58080,8.65088895,7.208558087,8.339347604,30.57720354,35.65552014
58320,6.722925939,4.78482556,6.042856575,29.64377291,36.06710041
58560,11.8330837,10.31108964,10.51156598,35.4116821,40.85700286
58800,8.979892973,7.589407513,8.674321998,30.68724399,35.58254492
59040,6.242334694,4.364138505,5.617264118,28.60325678,35.03409556
59280,11.23051043,9.588371038,9.967560021,35.12473445,40.87809756
59520,9.676331549,8.225024255,9.291912037,31.6745623,36.55992644
59760,6.387131871,4.599577708,5.854985309,28.67900886,34.96566101
60000,10.81551661,9.138409656,9.657266636,34.8117203,40.64196595
60240,9.933724852,8.45987683,9.493682923,31.9344775,36.6984172
60480,6.164588454,4.480164472,5.69275188,28.07710053,34.28082906
60720,10.16886722,8.373690177,9.114238857,34.37162733,40.34166479
60960,10.72438832,9.190885677,10.19841778,32.96227089,37.64055979
61200,6.417452,4.806816061,6.040179738,28.36630595,34.36093964
61440,9.667170069,7.840509205,8.712471201,33.84590316,39.90040793
61680,11.14972881,9.570765539,10.56818109,33.62844253,38.22801036
61920,6.507069707,4.970849694,6.181375124,28.34268058,34.21547569
62160,9.146043427,7.240900847,8.260963731,33.32905481,39.46174574
62400,12.12231447,10.48954398,11.39308649,34.85767393,39.04796097
62640,6.925415287,5.446431269,6.695811243,28.74568593,34.39272441
62880,8.50675242,6.565316115,7.698813651,32.46443819,38.73945317
63120,11.5286672,9.972242684,10.74797011,34.3643824,39.2183166
63360,7.04767247,5.583398574,6.742024656,28.96954419,34.60500123
63600,8.131774747,6.215008033,7.334441034,31.86922334,38.13165063
63840,11.33618535,9.825298706,10.45160815,34.23378182,39.3788621
64080,7.277698323,5.828443797,6.937229697,29.2684676,34.81127787
64320,7.555109123,5.612450244,6.781650392,31.03676327,37.28465151
64560,11.15047341,9.676562257,10.10303504,34.19351179,39.57514924
64800,7.822251554,6.360879328,7.441922698,30.02440664,35.50908319
65040,7.433209403,5.553842549,6.683680044,30.72753013,36.96453352
65280,10.9616213,9.482851054,9.909332164,34.10560671,39.58586849
65520,8.080045414,6.622504918,7.683891707,30.30836712,35.717468
65760,6.839698125,4.970064979,6.111225089,29.72622947,35.97758414
66000,10.2712469,8.759993945,9.242903132,33.68955756,39.43385299
66240,8.873013322,7.38052306,8.398600632,31.34558924,36.69679553
66480,7.044818223,5.263531391,6.352236322,29.88822352,36.03320748
66720,10.0530651,8.547486227,9.079893705,33.47327525,39.25157709
66960,9.036824602,7.542682745,8.536601564,31.55235274,36.8722604
67200,6.572053172,4.83763802,5.950726383,29.00905625,35.09604341
67440,9.105132433,7.463690423,8.226971694,32.74538147,38.71772277
67680,10.01509223,8.474391431,9.412050301,32.7703407,37.99543021
67920,7.122236457,5.510326344,6.606626047,29.71079417,35.64741178
68160,8.982500831,7.378871898,8.151327308,32.54915398,38.51841932
68400,10.0691558,8.530428622,9.452852136,32.86247645,38.08397348
68640,6.83387853,5.303065681,6.359921313,29.03476465,34.85927935
68880,7.944512033,6.110899588,7.146117933,31.45591896,37.60558034
69120,10.78145347,9.266896361,9.883028915,33.76632612,39.12865438
69360,7.759410586,6.263747234,7.329467052,30.18803086,35.81541697
69600,7.923790087,6.152572559,7.162539665,31.32449524,37.4640084
69840,10.69847703,9.186510131,9.79967818,33.70148353,39.0944371
70080,7.59417157,6.141555666,7.174656626,29.79607386,35.32307745
70320,6.940207831,5.039372065,6.192076018,29.97297666,36.25975501
70560,10.62547495,9.120626629,9.543254249,34.00140585,39.6664007
70800,8.771174899,7.282592501,8.328791657,31.17884897,36.51160062
71040,7.105789475,5.297950452,6.400903503,30.03858453,36.23688944
71280,10.46996305,8.968639287,9.436199265,33.84729532,39.5459105
71520,8.641095901,7.17837454,8.194071275,30.93666125,36.21840238
71760,6.382224207,4.561543884,5.70203538,28.7966194,35.01414899
72000,9.873586053,8.231214269,8.874291714,33.68389007,39.66575204
72240,9.931278884,8.408464647,9.40098509,32.40740882,37.50325285
72480,6.770867237,5.072143846,6.250337573,29.24761381,35.31075274
72720,9.74713185,8.123720973,8.799136183,33.51155846,39.48444914
72960,9.821677753,8.31821982,9.284217079,32.24351804,37.31497677
73200,6.288199522,4.669397808,5.798401999,28.24838857,34.27369371
73440,9.064753749,7.212344687,8.167720564,33.11370622,39.27882117
73680,11.1598732,9.578341982,10.5207408,33.87469174,38.69795459
73920,6.878582428,5.354828978,6.535927165,28.96696053,34.79765582
74160,8.908188527,7.099302875,8.062502821,32.80357964,38.99600163
74400,10.88227048,9.335761471,10.23120334,33.55475561,38.49182391
74640,6.584402576,5.113209885,6.222693057,28.33832586,34.07844444
74880,8.221577378,6.225193713,7.395737761,32.19203386,38.51566248
75120,12.04186688,10.50163219,11.09042826,34.98994715,39.75507371
75360,7.398729577,5.958888059,7.156996144,29.2909208,34.78403378
75600,8.163722299,6.217321126,7.387009563,31.99007956,38.27841191
75840,11.92185621,10.39386188,10.95971317,34.86850653,39.66134109
76080,7.253434352,5.851867323,7.005308695,28.95137658,34.37148051
76320,7.507860094,5.472269954,6.738099577,31.17091858,37.5291996
76560,12.35175119,10.87178996,11.11390185,35.57562854,40.49259377
76800,8.247709435,6.850492251,8.031151076,30.01808445,35.20777659
77040,7.424295179,5.452689265,6.711630212,30.86024275,37.24394755
77280,11.63167126,10.17594215,10.49550354,34.71414848,40.02187114
77520,7.744484236,6.333052443,7.43103974,29.6048262,34.92982207
77760,6.937710411,4.957011698,6.19765656,30.13497657,36.56835913
78000,11.76143518,10.2786325,10.48095179,35.14179185,40.47109041
78240,8.673359708,7.272794663,8.365232241,30.51307498,35.58562609
78480,6.962973417,5.048629459,6.276734321,29.99966858,36.37083952
78720,11.44049316,9.942207926,10.23061767,34.8578863,40.27095991
78960,8.611340813,7.206568962,8.273205991,30.48251929,35.59211278
79200,6.656096892,4.752682166,5.967598527,29.44310971,35.79644341
79440,11.20848968,9.649902611,9.993115749,34.86796168,40.40388833
79680,9.501752906,8.066203976,9.11023689,31.46489145,36.28116108
79920,6.695313629,4.854052605,6.091450665,29.33590483,35.58789643
80160,10.56035674,9.002687824,9.474268733,34.17055182,39.98116718
80400,8.988226959,7.521803758,8.550984819,31.19541205,36.35786615
80640,6.535933627,4.704900628,5.881977796,29.07196901,35.30929324
80880,10.34081503,8.744382445,9.269485931,34.0662975,39.92732768
81120,9.432096932,7.937948589,8.961449348,31.75908989,36.87826059
81360,6.576266484,4.807656158,5.989172222,29.02359957,35.18004601
81600,9.880469229,8.269334601,8.893765231,33.59861038,39.52693694
81840,9.523580445,8.024392624,9.005750057,31.94323395,37.09669976
82080,6.587929338,4.854160656,6.014492066,28.99289595,35.10188143
82320,9.648391563,8.003557873,8.699039553,33.42231688,39.40125738
82560,9.88275483,8.367396446,9.334785574,32.37722223,37.48914431
82800,6.63858569,4.969993086,6.125950067,28.97176241,35.00198646
83040,9.193653562,7.513216983,8.304728123,32.93068262,38.94248647
83280,9.993672783,8.468514309,9.397312033,32.6149647,37.75850397
83520,6.789411006,5.151666273,6.282648044,29.18527506,35.17388365
83760,9.081782607,7.404086019,8.214014662,32.79569978,38.82069892
84000,10.17242336,8.63523665,9.563560243,32.87714645,38.02332296
84240,6.834385381,5.253158926,6.36245007,29.14406692,35.05923147
84480,8.565690128,6.829841141,7.742796367,32.18952197,38.27970925
84720,10.24522904,8.707039447,9.582620369,33.07939442,38.30646683
84960,7.132680021,5.572339165,6.653513416,29.58168461,35.45394635
85200,8.570361529,6.884232516,7.763874088,32.12739852,38.18970647
85440,10.30972193,8.766457892,9.64044765,33.19224628,38.44933611
85680,7.179325857,5.656811481,6.714340273,29.54332523,35.32437479
85920,7.99025408,6.227509479,7.205568402,31.39963217,37.48200895
86160,10.25644111,8.728333265,9.442597571,33.22811794,38.63988253
86400,7.642564949,6.123058352,7.15400606,30.20368805,35.93396117
86640,8.09213414,6.40611021,7.33308363,31.44768759,37.49125248
86880,10.21154704,8.677192852,9.41889617,33.20924437,38.65609925
87120,7.670823453,6.1728773,7.184860882,30.17538354,35.84039071
87360,7.450868755,5.678248852,6.703794293,30.5859124,36.69452519
87600,9.876920533,8.377683434,8.99330656,33.01776383,38.65172073
87840,8.324069823,6.811132241,7.794743148,31.03484457,36.64328036
88080,7.676918432,6.002747851,6.946105026,30.77750425,36.83204294
88320,9.807937603,8.300065765,8.95832732,32.93465184,38.57550217
88560,8.327063555,6.829802913,7.789503382,31.00227059,36.5699808
88800,7.045221913,5.299255966,6.318082915,29.86188092,35.94450204
89040,9.202148726,7.708073791,8.367757201,32.53367255,38.34554912
89280,9.199899321,7.679447346,8.60196623,32.02494573,37.50909087
89520,7.448688746,5.806741921,6.801057463,30.34982425,36.31732435
89760,9.138724145,7.653285698,8.338459122,32.43940719,38.25214083
90000,9.163860982,7.650283456,8.557698745,31.97894816,37.4447105
90240,6.947118909,5.32651058,6.345324481,29.52012726,35.47405508
90480,8.376881162,6.73952869,7.589775245,31.778107,37.79239691
90720,10.09779902,8.553425032,9.394116914,33.06936884,38.47317468
90960,7.656468009,6.122356408,7.142178615,30.32831575,36.1056962
91200,8.313011517,6.692081585,7.557420635,31.67346454,37.68050157
91440,10.03055184,8.490301944,9.319067223,32.99799388,38.40928082
91680,7.329333402,5.834351402,6.836962205,29.71509294,35.42070208
91920,7.46527622,5.631561852,6.702731152,30.71181436,36.8712874
92160,10.4932319,8.996810188,9.514897808,33.6492187,39.21168397
92400,8.317801616,6.821975447,7.857178955,30.83691808,36.3437576
92640,7.44698108,5.667505437,6.714012787,30.57315523,36.75517571
92880,10.39010766,8.897479164,9.425572601,33.56632274,39.14892527
93120,8.124779483,6.662889922,7.672353779,30.46134327,35.90136557
93360,6.668200958,4.809070635,5.941721484,29.42733901,35.68681841
93600,10.2124056,8.663223878,9.178715515,33.79087598,39.62796709
93840,9.281808087,7.779449742,8.799520623,31.73963045,36.98010157
94080,6.856281772,5.083527073,6.233516213,29.55019375,35.68649407
94320,10.07492739,8.523268919,9.083089773,33.67759204,39.53747781
94560,9.227868305,7.745315816,8.739173129,31.58948108,36.76571657
94800,6.295192108,4.561889627,5.711171748,28.47731088,34.6278668
95040,9.541036055,7.800076135,8.588790875,33.49045275,39.55937037
95280,10.38511944,8.839697868,9.813945628,32.91233998,37.9287795
95520,6.642541376,5.03240992,6.212669963,28.8483169,34.83608944
95760,9.383544827,7.635368766,8.477664156,33.32715808,39.43579899
96000,10.49284651,8.955202771,9.902029713,32.99571561,37.93542835
96240,6.345626582,4.82319221,5.952097551,28.10373386,33.99752302
96480,8.758756682,6.78730586,7.899453052,32.9401443,39.21508948
96720,12.0121222,10.39381279,11.26610283,34.9165971,39.4426911
96960,7.014094124,5.563715831,6.790981353,28.80940732,34.41364397
97200,8.592626276,6.618850595,7.791800526,32.69925941,39.02665123
97440,12.24963968,10.66385323,11.41352111,35.15897961,39.63609166
97680,7.006089842,5.619401051,6.818172135,28.51347327,33.93330482
97920,7.842661544,5.761132782,7.063472953,31.80926026,38.2315456
98160,12.78888551,11.28362126,11.59990967,35.88719708,40.4747716
98400,7.841416644,6.479661807,7.702809923,29.38437328,34.54872922
98640,7.669766173,5.619238694,6.946850174,31.45411743,37.89310272
98880,12.88287495,11.39705668,11.63304502,36.05768687,40.72095758
99120,8.218689015,6.870441535,8.075569015,29.60811436,34.45580744
99360,6.992964938,4.952313238,6.302235469,30.31212397,36.82912394
99600,12.12908761,10.69564243,10.82083799,35.36196796,40.72809293
99840,8.08301579,6.662568179,7.813485756,29.88056995,35.03328472
100080,6.808260548,4.786587419,6.096210594,29.98590592,36.48143753
100320,12.22083196,10.75620806,10.84835674,35.61494287,40.97273832
100560,8.588115349,7.172262134,8.331700582,30.34509341,35.31902327
100800,6.446767037,4.491697692,5.776684495,29.16908107,35.62973556
101040,11.75025832,10.18057647,10.41321737,35.47450639,41.01449637
101280,9.087567548,7.665286099,8.777764675,30.89105109,35.82239016
