time,1,2,3,4,5
483360,2218914156,1164822852,2089492346,4663151552,2443959206
483600,1584673367,784780792.5,1572194346,4081579552,2175159206
483840,1346962579,578608733.5,1251239546,4040864352,2217659206
484080,2199701790,1144586674,2049179346,4702554552,2472759206
484320,1835251002,932334615.4,1824826346,4274857552,2248859206
484560,1419760213,634992556.3,1339799346,4090264552,2231659206
484800,2134099425,1109170497,2003051346,4637242552,2444759206
485040,1707698636,857048438.3,1689927346,4185136552,2216059206
485280,1293127848,554636379.2,1201233546,3951060352,2171159206
485520,2053757059,1045914320,1920711346,4633722552,2456059206
485760,1956936271,999942261.1,1934388346,4387485552,2296959206
486000,1390945482,627350202.1,1329851346,4036152552,2199759206
486240,2006654694,1025158143,1888423346,4577510552,2428559206
486480,1845463905,936736084,1817358346,4304335552,2265659206
486720,1278913117,560594025,1206841046,3902592852,2141259206
486960,1883912328,929371965.9,1770640346,4531163552,2419159206
487200,2081571540,1071109907,2044431346,4499422552,2347259206
487440,1406080751,651727847.8,1367169346,4021904552,2184159206
487680,1856529963,922735788.8,1753816346,4488947552,2396559206
487920,1984929174,1016743730,1943665346,4430338552,2319859206
488160,1313108386,599271670.7,1264491346,3910152552,2134059206
488400,1718487598,816709611.7,1617265346,4407508552,2372259206
488640,2190246809,1137947553,2131724346,4602999552,2396659206
488880,1477216021,707235493.6,1453819346,4055794552,2187259206
489120,1696665232,813883434.5,1603172346,4365791552,2348059206
489360,2091974444,1079741375,2032831346,4537212552,2371859206
489600,1409703655,669939316.5,1376250346,3980113552,2151759206
489840,1564302867,716647257.4,1466296346,4265807552,2308559206
490080,2208732078,1156225198,2097056346,4639187552,2428359206
490320,1602401290,788053139.3,1583082346,4143011552,2213859206
490560,1536010501,708421080.3,1445066346,4218397552,2285359206
490800,2101649713,1091029021,1995199346,4571164552,2403259206
491040,1567588924,769366962.2,1538814346,4110219552,2198559206
491280,1428308136,635674903.2,1333493346,4115460552,2243459206
491520,2106787347,1092902844,1980518346,4611775552,2433059206
491760,1773656559,890720785.1,1750333346,4273220552,2261959206
492000,1414205770,637598726,1329207346,4074966552,2218959206
492240,1980214982,1015616667,1867569346,4532924552,2403459206
492480,1780874193,896354608,1746706346,4281737552,2265959206
492720,1356963405,604502548.9,1274415346,4007438552,2187659206
492960,1928402616,974430489.9,1817449346,4529684552,2410359206
493200,1980661828,1012348431,1945302346,4432601552,2324559206
493440,1376071040,632566371.8,1325792346,3996031552,2173759206
493680,1790090251,878534312.7,1690082346,4438501552,2375959206
493920,2029229463,1041432254,1983195346,4481298552,2345259206
494160,1385178674,646110194.7,1342104346,3986109552,2164559206
494400,1725487886,828468135.6,1627562346,4401231552,2366559206
494640,2172137097,1126816077,2115006346,4592737552,2393659206
494880,1441346309,690404017.5,1418210346,4002683552,2158559206
495120,1576135520,723831958.5,1479754346,4277869552,2314459206
495360,2204454732,1153689899,2098284346,4630009552,2420759206
495600,1527513943,745467840.4,1509074346,4065829552,2179859206
495840,1525903155,691555781.4,1431970346,4229503552,2296059206
496080,2249042366,1182693722,2123100346,4673743552,2445759206
496320,1588281578,785251663.3,1577088346,4094105552,2182459206
496560,1383580789,601769604.2,1289362346,4080261552,2233659206
496800,2196350001,1146327545,2051351346,4681892552,2463159206
497040,1745629212,877395486.2,1733544346,4218699552,2230059206
497280,1380058424,606873427.1,1293157346,4056726552,2219259206
497520,2175287635,1130631368,2033445346,4682898552,2468559206
497760,1788206847,904139309,1776086346,4238677552,2232559206
498000,1265156058,543117250,1184169346,3900814552,2148759206
498240,2067285270,1043395191,1931196346,4675627552,2476459206
498480,2127304482,1101423132,2107761346,4490762552,2320359206
498720,1338443693,603181072.9,1304346346,3950027552,2159259206
498960,2023472905,1018379014,1902300346,4640593552,2464559206
499200,2086722116,1078666955,2063051346,4456452552,2307559206
499440,1247861328,561314895.7,1213688346,3812875552,2091759206
499680,1852400539,883872836.7,1740937346,4567576552,2447059206
499920,2463259751,1282140778,2419774346,4793959552,2422259206
500160,1417348962,677078718.6,1435184346,3947069552,2133759206
500400,1831978174,876716659.6,1735547346,4535186552,2429759206
500640,2364767385,1231814601,2329556346,4720637552,2405859206
500880,1333936597,634582541.5,1339867346,3834736552,2076659206
501120,1628265808,729200482.4,1527829346,4392074552,2378559206
501360,2525375020,1340748423,2410756346,4859437552,2486859206
501600,1535944231,757196364.4,1564023346,4010800552,2142059206
501840,1639363443,746004305.3,1551999346,4378044552,2365859206
502080,2419102654,1278422246,2320734346,4772399552,2453859206
502320,1502811866,741030187.2,1512504346,3972559552,2113359206
502560,1427181077,610598128.2,1329189346,4171284552,2284859206
502800,2444340289,1306976069,2273606346,4820877552,2507659206
503040,1649989500,822844010.1,1660887346,4113726552,2180959206
503280,1462538712,642321951.1,1375429346,4183304552,2285559206
503520,2429047924,1294539892,2270046346,4813907552,2491159206
503760,1654957135,837957833,1672585346,4060988552,2145559206
504000,1298006347,543905773.9,1206858346,3988565552,2200459206
504240,2353265558,1233073715,2173897346,4830046552,2524959206
504480,2067894770,1077241656,2071616346,4395277552,2252759206
504720,1373093981,604759596.8,1321699346,4030524552,2210559206
504960,2233983193,1165277538,2088126346,4727537552,2486559206
505200,1760992404,890455478.7,1755855346,4195768552,2209259206
505440,1227761616,518513419.7,1143736346,3857207552,2135759206
505680,2116280827,1069061361,1969861346,4720462552,2495959206
505920,2172340039,1128609302,2159519346,4519944552,2325859206
506160,1356609250,611707242.6,1327316346,3972627552,2169459206
506400,2033778462,1031585184,1912608346,4625035552,2456359206
506640,1936567673,990663124.5,1913709346,4353514552,2277359206
506880,1244956885,548521065.4,1188418346,3838205552,2110059206
507120,1894686096,920439006.4,1778600346,4578023552,2443259206
507360,2308625308,1198216947,2277918346,4663435552,2381759206
507600,1401834519,657304888.3,1395983346,3979120552,2158759206
507840,1840853731,901272829.3,1740484346,4498679552,2405459206
508080,2080312942,1073040770,2039874346,4494709552,2341859206
508320,1313752154,605958711.2,1279135346,3888738552,2119359206
508560,1700521366,796116652.1,1600049346,4410644552,2377059206
508800,2306620577,1206924593,2233916346,4690317552,2422459206
509040,1488029789,717862534.1,1482528346,4036805552,2172359206
509280,1656019000,779660475,1563272346,4341721552,2342059206
509520,2152028212,1117368416,2080480346,4581443552,2390759206
509760,1432797423,686136356.9,1407830346,3990003552,2152459206
510000,1548236635,704154297.9,1451520346,4253803552,2304559206
510240,2220505846,1164242239,2104082346,4648931552,2433159206
510480,1603255058,789290179.8,1586603346,4137460552,2209759206
510720,1513154269,691918120.8,1422133346,4197750552,2277259206
510960,2094953481,1087576062,1985560346,4570213552,2404559206
511200,1587772692,780854002.7,1559207346,4129616552,2207259206
511440,1449281904,650681943.6,1355828346,4133105552,2249959206
511680,2096301115,1086879885,1974848346,4598015552,2425359206
511920,1753970327,878657825.6,1728889346,4263574552,2259759206
512160,1422619538,643335766.5,1336035346,4083148552,2222059206
512400,1947638750,997283707.5,1840595346,4502868552,2388759206
512640,1762827961,884701648.4,1724642346,4280461552,2269459206
512880,1410167173,638289589.4,1324424346,4065799552,2212359206
513120,1932856384,984817530.3,1826632346,4510421552,2397259206
513360,1908355596,969495471.3,1870898346,4390525552,2312759206
513600,1401734808,645173412.3,1340816346,4035097552,2191959206
513840,1777994019,881481353.2,1682434346,4407159552,2356059206
514080,1938443231,987409294.2,1889574346,4427489552,2329559206
514320,1437282442,672437235.1,1380227346,4063716552,2202159206
514560,1772901654,877215176.1,1679228346,4408365552,2359159206
514800,2040690865,1047053117,1993418346,4506395552,2361659206
515040,1451040077,690661058,1410523346,4045380552,2184659206
515280,1613019288,762568999,1518902346,4284561552,2308959206
515520,2053288500,1057616940,1971182346,4526311552,2379059206
515760,1536857711,745084880.9,1498389346,4118414552,2213059206
516000,1625756923,774282821.8,1535433346,4292920552,2313159206
516240,2108446134,1091050763,2021745346,4567098552,2397359206
516480,1551485346,758078703.8,1521279346,4107944552,2200959206
516720,1465384557,661406644.7,1371503346,4149540552,2255359206
516960,2055763769,1063394586,1941898346,4558525552,2405559206
517200,1680912980,834922526.6,1649800346,4215793552,2244359206
517440,1502732192,692390467.6,1413027346,4172826552,2264959206
517680,2087511403,1081878409,1974775346,4579458552,2413959206
517920,1678950615,836126349.5,1651856346,4198537552,2231659206
518160,1360789826,599544290.5,1268477346,4027306552,2201159206
518400,1981339038,1012692231,1864880346,4547653552,2413159206
518640,1844968250,933260172.4,1813197346,4330786552,2285759206
518880,1430037461,650958113.3,1352708346,4085155552,2221459206
519120,2007096673,1030756054,1892789346,4558664552,2416259206
519360,1820885884,920753995.2,1791368346,4302245552,2270159206
519600,1309775096,578741936.2,1235452346,3944631552,2158959206
519840,1872334307,929459877.2,1763079346,4506274552,2404359206
520080,2015013519,1032787818,1976581346,4456212552,2332559206
520320,1410152730,650605759.1,1360899346,4037284552,2193459206
520560,1900201942,954663700,1794853346,4514770552,2405159206
520800,1970411153,1008261641,1933406346,4415457552,2313559206
521040,1302400365,591409582,1252837346,3900736552,2131259206
521280,1746119576,834067522.9,1643722346,4432321552,2382859206
521520,2167748788,1124415464,2117709346,4579304552,2382959206
521760,1437627999,680793404.8,1412255346,4024848552,2178059206
522000,1777377211,863801345.8,1680543346,4442550552,2382559206
522240,2107656422,1088949287,2061937346,4530276552,2360159206
522480,1338995634,627107227.7,1309142346,3900521552,2118859206
522720,1620754845,743825168.7,1520679346,4338654552,2345259206
522960,2271944057,1193303110,2177226346,4666487552,2428559206
523200,1507633268,731211050.6,1495773346,4053690552,2177859206
523440,1651572480,774048991.5,1559185346,4345648552,2346759206
523680,2216281692,1157696932,2138226346,4624097552,2406759206
523920,1415700903,680864873.5,1400000346,3946583552,2126959206
524160,1494150115,659702814.4,1395350346,4223093552,2297059206
524400,2338309326,1238680755,2195535346,4740418552,2466959206
524640,1633538538,812278696.3,1635182346,4123291552,2195259206
524880,1531817749,694846637.3,1443966346,4233907552,2299959206
525120,2253276961,1185974578,2132288346,4671645552,2440859206
525360,1523286172,748562519.2,1514146346,4026137552,2152459206
525600,1375465384,590960460.2,1279044346,4086009552,2240559206
525840,2292614595,1204818401,2132674346,4753019552,2485659206
526080,1803723807,916226342.1,1804292346,4234531552,2227859206
526320,1435953018,640234283,1355144346,4118789552,2247659206
526560,2206672230,1155022224,2071026346,4676547552,2457359206
526800,1661831441,831350164.9,1651529346,4135104552,2192259206
527040,1293971629,549903298.8,1199698346,3964535552,2181959206
527280,2171872792,1117031626,2021368346,4718575552,2485759206
527520,2010063955,1034299953,2000474346,4399949552,2284759206
527760,1380895119,615758279.4,1325175346,4028598552,2200359206
528000,2111096282,1087446606,1980300346,4651223552,2456259206
528240,1841797445,935074933.1,1824704346,4280829552,2247359206
528480,1270248609,549553259.9,1196779346,3898464552,2142259206
528720,2034899772,1020861587,1904497346,4652126552,2461859206
528960,2167880935,1121229914,2143842346,4530671552,2337259206
529200,1382892098,632688240.4,1354741346,3994742552,2170459206
529440,1971603262,991196567.3,1858471346,4581932552,2431459206
529680,2053154425,1057744894,2021802346,4450641552,2312559206
529920,1294815588,585283221,1254818346,3883965552,2120459206
530160,1825586752,880591547.8,1718743346,4504800552,2410559206
530400,2210607915,1147379875,2169106346,4592367552,2380359206
530640,1415239078,667628201.5,1395913346,3992520552,2158959206
530880,1773320242,855886528.3,1675720346,4443213552,2380959206
531120,2151521405,1114954855,2102840346,4557963552,2369859206
531360,1373462568,646863182,1347751346,3935542552,2130459206
531600,1648993731,764961508.9,1550393346,4353210552,2347259206
531840,2280794895,1196359836,2191963346,4669380552,2427859206
532080,1518556058,737888162.6,1507380346,4057913552,2174459206
532320,1588517221,732916489.4,1495448346,4281995552,2313059206
532560,2211498385,1157144816,2109197346,4630276552,2417059206
532800,1520919548,741633143.1,1503689346,4053814552,2170759206
533040,1496290711,671601469.9,1401738346,4196265552,2277259206
533280,2233001875,1172729797,2102230346,4669273552,2445859206
533520,1671413038,831398123.6,1658424346,4174839552,2216559206
533760,1434884201,641216450.5,1344286346,4112427552,2238959206
534000,2111315365,1096794777,1985455346,4606388552,2427259206
534240,1721196528,861123104.2,1698714346,4219759552,2235759206
534480,1394387691,619821431,1304792346,4061231552,2214359206
534720,2075768854,1071159758,1948982346,4607061552,2435659206
534960,1861590018,943608084.7,1838662346,4327051552,2277459206
535200,1354411181,605086411.5,1284513346,3993940552,2177059206
535440,1913192344,962994738.4,1802980346,4516923552,2402859206
535680,1964103508,1003613065,1928025346,4414888552,2314959206
535920,1383444671,633121392.1,1328865346,4008438552,2178659206
536160,1868985834,930979718.9,1764278346,4496265552,2397659206
536400,2072806998,1066558046,2034903346,4500580552,2347859206
536640,1372408161,640676372.6,1337614346,3958489552,2147159206
536880,1681449324,795554699.4,1583254346,4364069552,2349159206
537120,2182900487,1134803026,2114517346,4600546552,2398059206
537360,1486321651,715531353.1,1463813346,4050340552,2178859206
537600,1653942814,779989680,1560029346,4337084552,2336859206
537840,2225443977,1161938007,2141774346,4634929552,2416059206
538080,1494575141,726866333.7,1479332346,4026651552,2158359206
538320,1461386304,647024660.5,1365416346,4166037552,2265559206
538560,2231197467,1172262987,2094422346,4675921552,2451159206
538800,1685268631,840231314.2,1674303346,4181240552,2218459206
539040,1466259794,659449641,1377288346,4149685552,2258359206
539280,2220330957,1164287968,2085968346,4675035552,2453459206
539520,1686522120,844056294.7,1676430346,4163753552,2204359206
539760,1301903284,557044621.6,1209668346,3964985552,2176059206
540000,2116564447,1085732948,1975107346,4670936552,2469559206
540240,1951205610,997771275.2,1936717346,4368386552,2283959206
540480,1367296774,610469602.1,1307024346,4008629552,2187259206
540720,2078827937,1064747929,1950878346,4643205552,2459259206
540960,1924859100,984146255.8,1907690346,4341003552,2270659206
541200,1242140264,545944582.6,1185907346,3833746552,2106759206
541440,1923801427,937692909.5,1804832346,4602151552,2451659206
541680,2328032590,1209901236,2303248346,4669135552,2383159206
541920,1392153753,652019563.2,1390451346,3962132552,2148559206
542160,1904974917,935207890,1800449346,4567864552,2436359206
542400,2233336080,1162116217,2201935346,4587348552,2361059206
542640,1291287243,601344543.7,1279530346,3820013552,2079459206
542880,1697808407,777842870.5,1595666346,4441697552,2396859206
543120,2529259570,1340901197,2432109346,4831984552,2461459206
543360,1495370733,726859524.2,1517710346,3998753552,2142759206
543600,1706111897,793007851.1,1616571346,4426842552,2385959206
543840,2516763060,1328986178,2423483346,4844840552,2460859206
544080,1457434223,713044504.7,1486962346,3920971552,2097759206
544320,1487545386,644012831.6,1391946346,4237747552,2310059206
544560,2481326550,1330781158,2325760346,4827423552,2498259206
544800,1620657713,805589485.3,1637675346,4086508552,2168659206
545040,1516238876,674647812.1,1429298346,4238485552,2306959206
545280,2414780040,1287046139,2274496346,4781087552,2479859206
545520,1558401203,773424465.8,1570180346,4016343552,2135259206
545760,1338862366,563702792.6,1243612346,4050111552,2226659206
546000,2409293530,1275311119,2227695346,4842828552,2521459206
546240,1810364693,920629446.3,1826781346,4217792552,2214859206
546480,1393565856,610027773.2,1316572346,4076941552,2232359206
546720,2340457019,1234226100,2180904346,4788159552,2498059206
546960,1765618183,898314426.9,1774967346,4168986552,2191459206
547200,1264499346,533782753.7,1182405346,3914538552,2160159206
547440,2235850509,1151391081,2074533346,4778390552,2510359206
547680,2085131673,1085229407,2088038346,4404905552,2272559206
547920,1348462836,599377734.2,1310172346,3978231552,2178059206
548160,2182753999,1124926061,2041573346,4726930552,2482359206
548400,2324855163,1225114388,2309329346,4628324552,2314559206
548640,1301896326,595362714.8,1299288346,3859015552,2118559206
548880,1988587489,989251041.6,1873509346,4624554552,2460959206
549120,2103238653,1086319368,2081220346,4481963552,2328359206
549360,1345899816,612827695.3,1313842346,3950211552,2153659206
549600,1941680979,966196022.1,1830131346,4577512552,2434559206
549840,2123992142,1098784349,2095734346,4506749552,2332259206
550080,1306913306,596102675.8,1278140346,3887043552,2121659206
550320,1817034469,875131002.7,1713076346,4500797552,2410659206
550560,2208465632,1146989330,2170743346,4592780552,2379559206
550800,1401286796,660447656.4,1384765346,3975118552,2153559206
551040,1743277959,836015983.2,1647079346,4420084552,2374859206
551280,2140519122,1109624310,2093677346,4555076552,2370559206
551520,1386170286,653092636.9,1360839346,3956734552,2143759206
551760,1664201449,780800963.7,1567561346,4357312552,2350159206
552000,2229222612,1164229291,2154297346,4634766552,2412559206
552240,1496963775,723717617.4,1482561346,4051012552,2177259206
552480,1599174939,744655944.3,1506777346,4284786552,2313159206
552720,2135246102,1109864271,2047849346,4577974552,2396459206
552960,1507317265,730552598,1482830346,4065873552,2184159206
553200,1562308429,721920924.8,1469753346,4249330552,2298059206
553440,2166629592,1130159252,2062180346,4611783552,2418359206
553680,1612170755,794397578.5,1592122346,4151601552,2216159206
553920,1488061919,679495905.3,1397837346,4163336552,2259659206
554160,2035763082,1051964232,1931219346,4536424552,2393759206
554400,1648664245,815762559,1617321346,4193562552,2236159206
554640,1495835408,689570885.9,1406516346,4162427552,2257859206
554880,2047116572,1057539213,1941219346,4553714552,2404659206
555120,1737757735,868907539.5,1709170346,4262093552,2262059206
555360,1425738898,648455866.4,1339556346,4080317552,2217659206
555600,1889170062,962804193.2,1792090346,4459743552,2369859206
555840,1800141225,906492520.1,1758885346,4321628552,2289859206
556080,1475622388,685820846.9,1395738346,4123005552,2232759206
556320,1904133552,971509173.8,1809789346,4472394552,2376659206
556560,1866514715,945277500.6,1826410346,4370463552,2308159206
556800,1417355878,656545827.5,1353251346,4050652552,2196759206
557040,1736367041,858154154.3,1646255346,4365968552,2337159206
557280,1947238205,992072481.1,1898332346,4445641552,2340959206
557520,1509409368,720550808,1456025346,4130138552,2227659206
557760,1761840531,878279134.8,1676815346,4381928552,2343159206
558000,1981651695,1012137462,1934881346,4471232552,2351059206
558240,1469132858,701885788.5,1423778346,4067745552,2193859206
558480,1588124021,750634115.4,1497202346,4253521552,2292559206
558720,2032195185,1046012442,1946138346,4517775552,2379959206
558960,1609586348,789140769,1572078346,4184355552,2239459206
559200,1622777511,780409095.9,1538775346,4275538552,2302059206
559440,2048768674,1055217423,1968315346,4527638552,2383159206
559680,1568769838,768305749.6,1534652346,4130051552,2210659206
559920,1449001001,654534076.4,1356725346,4124258552,2242459206
560160,2020832164,1041842403,1911516346,4542367552,2402259206
560400,1750353328,875990730.1,1720369346,4273884552,2268259206
560640,1504944491,699179057,1419171346,4161542552,2255959206
560880,2035085654,1050697384,1930541346,4545952552,2401659206
561120,1701146818,849365710.6,1672245346,4221058552,2241459206
561360,1349867981,595574037.5,1260463346,4007550552,2189559206
561600,1946779144,988832364.3,1836035346,4531948552,2408259206
561840,1918990307,976720691.2,1888054346,4386969552,2307559206
562080,1434711471,659019018,1371354346,4078789552,2214359206
562320,1960502634,1001097345,1854614346,4532499552,2406059206
562560,1860583797,944435671.7,1830365346,4333468552,2282359206
562800,1303024961,580213998.5,1237793346,3925260552,2147059206
563040,1834696124,899482325.4,1729736346,4489417552,2400559206
563280,2100067287,1082710652,2063387346,4521006552,2356359206
563520,1420858451,663968979.1,1387975346,4029108552,2184659206
563760,1849439614,916727305.9,1750924346,4487759552,2397059206
564000,2036400777,1047015633,1999537346,4467236552,2332359206
564240,1309291941,602663959.6,1271958346,3887215552,2119459206
564480,1697543104,796002286.4,1598030346,4402593552,2374459206
564720,2259794267,1181510613,2196818346,4647585552,2411359206
564960,1463515430,701838940.1,1452859346,4022534552,2168159206
565200,1716876594,817307267,1624903346,4402500552,2370559206
565440,2203237757,1147815594,2148878346,4603195552,2390659206
565680,1372988920,653133920.7,1357887346,3909456552,2113359206
565920,1563900084,701722247.5,1465774346,4296909552,2329759206
566160,2367831247,1255620574,2246677346,4741316552,2459759206
566400,1557682410,765158901.2,1561968346,4065475552,2172359206
566640,1579033574,720407228,1490091346,4289492552,2324059206
566880,2306424737,1217655555,2196802346,4695081552,2442359206
567120,1480945900,723663881.7,1479556346,3981737552,2132459206
567360,1423997063,614692208.6,1328167346,4152286552,2269759206
567600,2403638227,1278180535,2239958346,4806405552,2495759206
567840,1726489390,872988862.3,1742233346,4157010552,2194759206
568080,1456820553,645787189.1,1375579346,4157174552,2269559206
568320,2350411717,1244355516,2203145346,4767388552,2480259206
568560,1662792880,836873842.8,1672437346,4099736552,2169759206
568800,1317544043,559092169.6,1228360346,4004383552,2203459206
569040,2323545207,1215430496,2155587346,4810556552,2512359206
569280,1952746370,1007908823,1962140346,4307063552,2238059206
569520,1365417533,599067150.2,1304618346,4025195552,2204859206
569760,2218018696,1154695477,2074433346,4720690552,2483959206
570000,1799879860,912033803.9,1796789346,4232474552,2224659206
570240,1258991023,537632130.7,1180990346,3893303552,2146759206
570480,2134212186,1083700458,1990686346,4724957552,2493759206
570720,2095373350,1085318784,2086428346,4444275552,2296859206
570960,1327934513,592787111.2,1292190346,3943423552,2158059206
571200,2075975676,1050755438,1949380346,4678363552,2473459206
571440,2117566840,1096853765,2102028346,4470665552,2305159206
571680,1279379832,573411011.6,1249316346,3862957552,2117259206
571920,1938704655,949737178,1824751346,4607732552,2452959206
572160,2240449477,1162653344,2216018346,4597165552,2364759206
572400,1348704299,623829510.9,1336725346,3924388552,2135559206
572640,1867149122,906655677.3,1763874346,4546829552,2426959206
572880,2300203944,1199921844,2266742346,4651001552,2383659206
573120,1358418766,636908010.2,1354712346,3908891552,2121759206
573360,1758543589,829604176.7,1661363346,4467580552,2397259206
573600,2445588411,1279190343,2372385346,4797288552,2436859206
573840,1468613233,710416509.6,1487881346,3982602552,2140959206
574080,1655478055,767222676,1565540346,4364333552,2354959206
574320,2327542878,1224268842,2241296346,4704227552,2426759206
574560,1482237700,719555008.9,1483919346,4004484552,2150759206
574800,1576912522,719251175.3,1484867346,4285626552,2319059206
575040,2270067345,1193637342,2162038346,4674475552,2438659206
575280,1543912167,756573508.2,1536258346,4065035552,2174059206
575520,1470736989,655049674.7,1378756346,4171897552,2269059206
575760,2194481812,1149525841,2068173346,4648420552,2438859206
576000,1643876634,815342007.6,1630991346,4154452552,2210859206
576240,1446801456,647448174,1357417346,4130556552,2250359206
576480,2154736279,1122974340,2028733346,4637140552,2440259206
576720,1719711101,860780506.9,1705033346,4213620552,2232159206
576960,1352815923,593776673.3,1265717346,4014896552,2194559206
577200,1998400746,1020882840,1881737346,4565646552,2421759206
577440,1874805568,951179006.2,1848838346,4345105552,2288359206
577680,1398780390,632975172.7,1329977346,4045356552,2201459206
577920,1957185212,995791339.1,1849329346,4539744552,2411659206
578160,1926860035,981857505.6,1897249346,4386944552,2304559206
578400,1328304857,601673672,1274794346,3943399552,2150859206
578640,1760379679,852239838.4,1661775346,4424938552,2373159206
578880,2111884502,1089766005,2067359346,4545784552,2372059206
579120,1455509324,690682171.3,1425169346,4049794552,2188259206
579360,1737924146,843278337.8,1646262346,4398651552,2360959206
579600,2127498969,1099844504,2078280346,4561253552,2380359206
579840,1418803791,677020670.7,1393927346,3979386552,2147359206
580080,1523378613,687516837.1,1427483346,4228220552,2293359206
580320,2221373436,1165373004,2101656346,4653957552,2436359206
580560,1626358258,803359170,1613735346,4150968552,2212959206
580800,1526223080,699025336.4,1438468346,4213165552,2286159206
581040,2198717903,1150941503,2082668346,4642215552,2433859206
581280,1600052725,791967669.3,1587343346,4107240552,2187459206
581520,1333537547,573573835.8,1239928346,4014925552,2201559206
581760,2126992369,1097560002,1990303346,4661270552,2462459206
582000,1864787192,946226168.7,1851846346,4314827552,2268659206
582240,1389962014,620162335.1,1317730346,4047293552,2207859206
582480,2098436836,1081968502,1972152346,4638451552,2453559206
582720,1839551659,934034668,1824881346,4283002552,2251159206
582960,1249376481,541040834.4,1179836346,3863677552,2126259206
583200,1959781303,968607000.9,1839781346,4610322552,2453459206
583440,2188016126,1133163167,2163195346,4554578552,2351159206
583680,1363400948,627009333.8,1343069346,3959634552,2155759206
583920,1927955770,956175500.2,1820776346,4570167552,2436659206
584160,2091060593,1079511667,2062293346,4482070552,2329959206
584400,1264395415,578017833.1,1235444346,3818439552,2087959206
584640,1751250237,815413999.6,1648271346,4485422552,2413859206
584880,2429165060,1276600166,2372937346,4768316552,2437759206
585120,1443739882,694026332.4,1458505346,3968208552,2137159206
585360,1745704704,819392498.9,1655081346,4463862552,2402259206
585600,2420799527,1273208665,2361533346,4763860552,2431559206
585840,1396734349,674284831.8,1412906346,3886137552,2092059206
586080,1557199171,686440998.2,1461241346,4315642552,2342759206
586320,2530453993,1351337165,2392135346,4871358552,2500059206
586560,1587738816,787053331.1,1619536346,4046217552,2150959206
586800,1560983638,697659497.6,1476899346,4296764552,2332859206
587040,2479238460,1322225664,2350124346,4830179552,2482159206
587280,1615203283,815691830.4,1647419346,4029514552,2131559206
587520,1402508105,600737996.9,1315690346,4124553552,2261059206
587760,2400562927,1277464163,2236511346,4801012552,2504159206
588000,1675937750,837970329.8,1686517346,4134286552,2187459206
588240,1410342572,612086496.2,1325201346,4119542552,2256359206
588480,2388977394,1267502663,2227048346,4803805552,2499759206
588720,1686592217,848398829.1,1698499346,4120204552,2176259206
588960,1303277039,549574995.6,1215307346,3986196552,2195959206
589200,2308881861,1204711162,2140897346,4800926552,2512459206
589440,1870686684,955107328.4,1879124346,4263759552,2231859206
589680,1338131506,580703494.9,1267917346,3997486552,2193559206
589920,2230276328,1156569661,2080033346,4747720552,2493859206
590160,1884911150,965945827.8,1883732346,4268971552,2230359206
590400,1278335973,550591994.2,1211789346,3910504552,2153559206
590640,2143570795,1090358161,2002137346,4728316552,2490059206
590880,2148495617,1117374327,2141084346,4481289552,2300259206
591120,1330120440,595530493.6,1301058346,3940395552,2157359206
591360,2087955262,1056856660,1960668346,4687185552,2466859206
591600,2117420084,1097442826,2102549346,4470214552,2305159206
591840,1312294907,587988992.9,1279210346,3912193552,2140159206
592080,1964469729,974875159.3,1849785346,4604918552,2443559206
592320,2203304551,1142921326,2178708346,4568675552,2351959206
592560,1357119374,625647492.2,1340367346,3944436552,2147559206
592800,1846484196,902743658.7,1745779346,4506724552,2409159206
593040,2093659018,1079319825,2058087346,4506626552,2344259206
593280,1352803841,623015991.6,1319966346,3948167552,2149159206
593520,1788528663,865132158,1689387346,4460166552,2391759206
593760,2139253485,1106808324,2098780346,4552233552,2368059206
594000,1394958307,654714490.9,1369440346,3978223552,2156659206
594240,1697243130,807780657.3,1602671346,4375402552,2355059206
594480,2116087952,1094406824,2061207346,4551656552,2375859206
594720,1438822774,682572990.2,1409842346,4023581552,2175359206
594960,1683417597,802649156.7,1590760346,4358253552,2345259206
595200,2134482419,1104865323,2072172346,4572021552,2389259206
595440,1479277241,710771489.6,1453509346,4051544552,2181959206
595680,1582532064,737267656,1490490346,4263573552,2301759206
595920,2076676886,1073333822,1989228346,4544085552,2387359206
596160,1550371708,753419988.9,1518403346,4124290552,2213659206
596400,1602716531,758726155.3,1514731346,4270472552,2302759206
596640,2077741353,1072982322,1991781346,4548802552,2391859206
596880,1582236175,774418488.2,1551087346,4145826552,2219259206
597120,1493040998,686414654.7,1403341346,4163632552,2257359206
597360,1971555820,1011660821,1874806346,4494267552,2378359206
597600,1679880642,831956987.6,1641059346,4238054552,2259959206
597840,1545975464,730343154,1461075346,4198918552,2269359206
598080,1973120287,1010939320,1881967346,4493646552,2377859206
598320,1697865109,843915486.9,1658258346,4249395552,2262459206
598560,1438589931,658681653.3,1350231346,4091992552,2221459206
598800,1835644754,929587819.8,1746275346,4421148552,2354159206
599040,1827309576,920973986.2,1779705346,4355828552,2308059206
599280,1523144398,721570152.7,1449295346,4163368552,2247759206
599520,1844529221,935566319.1,1760235346,4421908552,2353959206
599760,1827044043,921142485.6,1778608346,4355505552,2306959206
600000,1431168865,667308652,1363355346,4064728552,2202259206
600240,1692683688,830274818.4,1605702346,4328861552,2322259206
600480,1970008510,1004770985,1913864346,4470639552,2356059206
600720,1562423332,756437151.3,1513299346,4169384552,2241159206
